Entity,Code,Year,Median age - Sex: all - Age: all - Variant: estimates,Median age - Sex: all - Age: all - Variant: medium
El Salvador,SLV,2047,,37.659
El Salvador,SLV,2048,,38.06
El Salvador,SLV,2049,,38.464
El Salvador,SLV,2050,,38.867
El Salvador,SLV,2051,,39.271
El Salvador,SLV,2052,,39.676
El Salvador,SLV,2053,,40.078
El Salvador,SLV,2054,,40.482
El Salvador,SLV,2055,,40.886
El Salvador,SLV,2056,,41.288
El Salvador,SLV,2057,,41.687
El Salvador,SLV,2058,,42.076
El Salvador,SLV,2059,,42.448
El Salvador,SLV,2060,,42.804
El Salvador,SLV,2061,,43.141
El Salvador,SLV,2062,,43.461
El Salvador,SLV,2063,,43.773
El Salvador,SLV,2064,,44.079
El Salvador,SLV,2065,,44.383
El Salvador,SLV,2066,,44.678
El Salvador,SLV,2067,,44.966
El Salvador,SLV,2068,,45.247
El Salvador,SLV,2069,,45.522
El Salvador,SLV,2070,,45.789
El Salvador,SLV,2071,,46.047
El Salvador,SLV,2072,,46.296
El Salvador,SLV,2073,,46.54
El Salvador,SLV,2074,,46.778
El Salvador,SLV,2075,,47.004
El Salvador,SLV,2076,,47.227
El Salvador,SLV,2077,,47.442
El Salvador,SLV,2078,,47.649
El Salvador,SLV,2079,,47.848
El Salvador,SLV,2080,,48.039
El Salvador,SLV,2081,,48.221
El Salvador,SLV,2082,,48.392
El Salvador,SLV,2083,,48.554
El Salvador,SLV,2084,,48.708
El Salvador,SLV,2085,,48.854
El Salvador,SLV,2086,,48.99
El Salvador,SLV,2087,,49.114
El Salvador,SLV,2088,,49.228
El Salvador,SLV,2089,,49.332
El Salvador,SLV,2090,,49.431
El Salvador,SLV,2091,,49.524
El Salvador,SLV,2092,,49.613
El Salvador,SLV,2093,,49.701
El Salvador,SLV,2094,,49.79
El Salvador,SLV,2095,,49.879
El Salvador,SLV,2096,,49.97
El Salvador,SLV,2097,,50.058
El Salvador,SLV,2098,,50.144
El Salvador,SLV,2099,,50.229
El Salvador,SLV,2100,,50.314
Equatorial Guinea,GNQ,1950,22.474,
Equatorial Guinea,GNQ,1951,22.308,
Equatorial Guinea,GNQ,1952,22.148,
Equatorial Guinea,GNQ,1953,21.992,
Equatorial Guinea,GNQ,1954,21.843,
Equatorial Guinea,GNQ,1955,21.698,
Equatorial Guinea,GNQ,1956,21.549,
Equatorial Guinea,GNQ,1957,21.39,
Equatorial Guinea,GNQ,1958,21.222,
Equatorial Guinea,GNQ,1959,21.049,
Equatorial Guinea,GNQ,1960,20.875,
Equatorial Guinea,GNQ,1961,20.702,
Equatorial Guinea,GNQ,1962,20.531,
Equatorial Guinea,GNQ,1963,20.365,
Equatorial Guinea,GNQ,1964,20.21,
Equatorial Guinea,GNQ,1965,20.066,
Equatorial Guinea,GNQ,1966,19.93,
Equatorial Guinea,GNQ,1967,19.796,
Equatorial Guinea,GNQ,1968,19.64,
Equatorial Guinea,GNQ,1969,19.449,
Equatorial Guinea,GNQ,1970,19.311,
Equatorial Guinea,GNQ,1971,19.217,
Equatorial Guinea,GNQ,1972,19.148,
Equatorial Guinea,GNQ,1973,19.084,
Equatorial Guinea,GNQ,1974,19.005,
Equatorial Guinea,GNQ,1975,18.901,
Equatorial Guinea,GNQ,1976,18.759,
Equatorial Guinea,GNQ,1977,18.621,
Equatorial Guinea,GNQ,1978,18.509,
Equatorial Guinea,GNQ,1979,18.386,
Equatorial Guinea,GNQ,1980,18.268,
Equatorial Guinea,GNQ,1981,18.162,
Equatorial Guinea,GNQ,1982,18.054,
Equatorial Guinea,GNQ,1983,18.255,
Equatorial Guinea,GNQ,1984,18.656,
Equatorial Guinea,GNQ,1985,18.897,
Equatorial Guinea,GNQ,1986,18.995,
Equatorial Guinea,GNQ,1987,18.983,
Equatorial Guinea,GNQ,1988,18.904,
Equatorial Guinea,GNQ,1989,18.788,
Equatorial Guinea,GNQ,1990,18.648,
Equatorial Guinea,GNQ,1991,18.496,
Equatorial Guinea,GNQ,1992,18.344,
Equatorial Guinea,GNQ,1993,18.197,
Equatorial Guinea,GNQ,1994,18.071,
Equatorial Guinea,GNQ,1995,17.974,
Equatorial Guinea,GNQ,1996,17.905,
Equatorial Guinea,GNQ,1997,17.865,
Equatorial Guinea,GNQ,1998,17.851,
Equatorial Guinea,GNQ,1999,17.861,
Equatorial Guinea,GNQ,2000,17.9,
Equatorial Guinea,GNQ,2001,17.993,
Equatorial Guinea,GNQ,2002,18.148,
Equatorial Guinea,GNQ,2003,18.363,
Equatorial Guinea,GNQ,2004,18.624,
Equatorial Guinea,GNQ,2005,18.88,
Equatorial Guinea,GNQ,2006,19.125,
Equatorial Guinea,GNQ,2007,19.384,
Equatorial Guinea,GNQ,2008,19.648,
Equatorial Guinea,GNQ,2009,19.911,
Equatorial Guinea,GNQ,2010,20.164,
Equatorial Guinea,GNQ,2011,20.372,
Equatorial Guinea,GNQ,2012,20.533,
Equatorial Guinea,GNQ,2013,20.674,
Equatorial Guinea,GNQ,2014,20.794,
Equatorial Guinea,GNQ,2015,20.895,
Equatorial Guinea,GNQ,2016,20.98,
Equatorial Guinea,GNQ,2017,21.051,
Equatorial Guinea,GNQ,2018,21.111,
Equatorial Guinea,GNQ,2019,21.16,
Equatorial Guinea,GNQ,2020,21.135,
Equatorial Guinea,GNQ,2021,21.063,
Equatorial Guinea,GNQ,2022,21.016,
Equatorial Guinea,GNQ,2023,20.979,
Equatorial Guinea,GNQ,2024,,20.919
Equatorial Guinea,GNQ,2025,,20.864
Equatorial Guinea,GNQ,2026,,20.869
Equatorial Guinea,GNQ,2027,,20.913
Equatorial Guinea,GNQ,2028,,20.978
Equatorial Guinea,GNQ,2029,,21.064
Equatorial Guinea,GNQ,2030,,21.169
Equatorial Guinea,GNQ,2031,,21.29
Equatorial Guinea,GNQ,2032,,21.427
Equatorial Guinea,GNQ,2033,,21.572
Equatorial Guinea,GNQ,2034,,21.724
Equatorial Guinea,GNQ,2035,,21.883
Equatorial Guinea,GNQ,2036,,22.045
Equatorial Guinea,GNQ,2037,,22.21
Equatorial Guinea,GNQ,2038,,22.378
Equatorial Guinea,GNQ,2039,,22.546
Equatorial Guinea,GNQ,2040,,22.714
Equatorial Guinea,GNQ,2041,,22.882
Equatorial Guinea,GNQ,2042,,23.048
Equatorial Guinea,GNQ,2043,,23.213
Equatorial Guinea,GNQ,2044,,23.379
Equatorial Guinea,GNQ,2045,,23.544
Equatorial Guinea,GNQ,2046,,23.705
Equatorial Guinea,GNQ,2047,,23.862
Equatorial Guinea,GNQ,2048,,24.018
Equatorial Guinea,GNQ,2049,,24.184
Equatorial Guinea,GNQ,2050,,24.36
Equatorial Guinea,GNQ,2051,,24.541
Equatorial Guinea,GNQ,2052,,24.723
Equatorial Guinea,GNQ,2053,,24.906
Equatorial Guinea,GNQ,2054,,25.092
Equatorial Guinea,GNQ,2055,,25.279
Equatorial Guinea,GNQ,2056,,25.469
Equatorial Guinea,GNQ,2057,,25.662
Equatorial Guinea,GNQ,2058,,25.857
Equatorial Guinea,GNQ,2059,,26.056
Equatorial Guinea,GNQ,2060,,26.258
Equatorial Guinea,GNQ,2061,,26.463
Equatorial Guinea,GNQ,2062,,26.669
Equatorial Guinea,GNQ,2063,,26.877
Equatorial Guinea,GNQ,2064,,27.086
Equatorial Guinea,GNQ,2065,,27.297
Equatorial Guinea,GNQ,2066,,27.51
Equatorial Guinea,GNQ,2067,,27.726
Equatorial Guinea,GNQ,2068,,27.944
Equatorial Guinea,GNQ,2069,,28.164
Equatorial Guinea,GNQ,2070,,28.384
Equatorial Guinea,GNQ,2071,,28.605
Equatorial Guinea,GNQ,2072,,28.829
Equatorial Guinea,GNQ,2073,,29.054
Equatorial Guinea,GNQ,2074,,29.281
Equatorial Guinea,GNQ,2075,,29.507
Equatorial Guinea,GNQ,2076,,29.734
Equatorial Guinea,GNQ,2077,,29.962
Equatorial Guinea,GNQ,2078,,30.193
Equatorial Guinea,GNQ,2079,,30.423
Equatorial Guinea,GNQ,2080,,30.655
Equatorial Guinea,GNQ,2081,,30.888
Equatorial Guinea,GNQ,2082,,31.122
Equatorial Guinea,GNQ,2083,,31.357
Equatorial Guinea,GNQ,2084,,31.586
Equatorial Guinea,GNQ,2085,,31.815
Equatorial Guinea,GNQ,2086,,32.047
Equatorial Guinea,GNQ,2087,,32.276
Equatorial Guinea,GNQ,2088,,32.499
Equatorial Guinea,GNQ,2089,,32.717
Equatorial Guinea,GNQ,2090,,32.936
Equatorial Guinea,GNQ,2091,,33.157
Equatorial Guinea,GNQ,2092,,33.371
Equatorial Guinea,GNQ,2093,,33.578
Equatorial Guinea,GNQ,2094,,33.779
Equatorial Guinea,GNQ,2095,,33.978
Equatorial Guinea,GNQ,2096,,34.179
Equatorial Guinea,GNQ,2097,,34.377
Equatorial Guinea,GNQ,2098,,34.573
Equatorial Guinea,GNQ,2099,,34.769
Equatorial Guinea,GNQ,2100,,34.963
Eritrea,ERI,1950,16.54,
Eritrea,ERI,1951,16.705,
Eritrea,ERI,1952,16.849,
Eritrea,ERI,1953,16.977,
Eritrea,ERI,1954,17.096,
Eritrea,ERI,1955,17.21,
Eritrea,ERI,1956,17.318,
Eritrea,ERI,1957,17.449,
Eritrea,ERI,1958,17.598,
Eritrea,ERI,1959,17.7,
Eritrea,ERI,1960,17.764,
Eritrea,ERI,1961,17.829,
Eritrea,ERI,1962,17.89,
Eritrea,ERI,1963,17.947,
Eritrea,ERI,1964,17.976,
Eritrea,ERI,1965,17.975,
Eritrea,ERI,1966,17.976,
Eritrea,ERI,1967,17.937,
Eritrea,ERI,1968,17.857,
Eritrea,ERI,1969,17.72,
Eritrea,ERI,1970,17.54,
Eritrea,ERI,1971,17.386,
Eritrea,ERI,1972,17.259,
Eritrea,ERI,1973,17.148,
Eritrea,ERI,1974,17.039,
Eritrea,ERI,1975,16.931,
Eritrea,ERI,1976,16.83,
Eritrea,ERI,1977,16.758,
Eritrea,ERI,1978,16.71,
Eritrea,ERI,1979,16.673,
Eritrea,ERI,1980,16.65,
Eritrea,ERI,1981,16.634,
Eritrea,ERI,1982,16.615,
Eritrea,ERI,1983,16.634,
Eritrea,ERI,1984,16.69,
Eritrea,ERI,1985,16.735,
Eritrea,ERI,1986,16.775,
Eritrea,ERI,1987,16.767,
Eritrea,ERI,1988,16.711,
Eritrea,ERI,1989,16.639,
Eritrea,ERI,1990,16.533,
Eritrea,ERI,1991,16.467,
Eritrea,ERI,1992,16.369,
Eritrea,ERI,1993,16.459,
Eritrea,ERI,1994,16.532,
Eritrea,ERI,1995,17.015,
Eritrea,ERI,1996,17.331,
Eritrea,ERI,1997,16.991,
Eritrea,ERI,1998,16.703,
Eritrea,ERI,1999,16.47,
Eritrea,ERI,2000,16.272,
Eritrea,ERI,2001,16.337,
Eritrea,ERI,2002,16.519,
Eritrea,ERI,2003,16.827,
Eritrea,ERI,2004,17.128,
Eritrea,ERI,2005,17.165,
Eritrea,ERI,2006,17.097,
Eritrea,ERI,2007,17.027,
Eritrea,ERI,2008,17.163,
Eritrea,ERI,2009,17.284,
Eritrea,ERI,2010,17.328,
Eritrea,ERI,2011,17.363,
Eritrea,ERI,2012,17.348,
Eritrea,ERI,2013,17.36,
Eritrea,ERI,2014,17.347,
Eritrea,ERI,2015,17.349,
Eritrea,ERI,2016,17.4,
Eritrea,ERI,2017,17.469,
Eritrea,ERI,2018,17.614,
Eritrea,ERI,2019,17.78,
Eritrea,ERI,2020,17.959,
Eritrea,ERI,2021,18.178,
Eritrea,ERI,2022,18.405,
Eritrea,ERI,2023,18.651,
Eritrea,ERI,2024,,18.922
Eritrea,ERI,2025,,19.216
Eritrea,ERI,2026,,19.511
Eritrea,ERI,2027,,19.798
Eritrea,ERI,2028,,20.075
Eritrea,ERI,2029,,20.335
Eritrea,ERI,2030,,20.592
Eritrea,ERI,2031,,20.846
Eritrea,ERI,2032,,21.094
Eritrea,ERI,2033,,21.337
Eritrea,ERI,2034,,21.577
Eritrea,ERI,2035,,21.812
Eritrea,ERI,2036,,22.043
Eritrea,ERI,2037,,22.274
Eritrea,ERI,2038,,22.495
Eritrea,ERI,2039,,22.704
Eritrea,ERI,2040,,22.905
Eritrea,ERI,2041,,23.1
Eritrea,ERI,2042,,23.293
Eritrea,ERI,2043,,23.491
Eritrea,ERI,2044,,23.694
Eritrea,ERI,2045,,23.905
Eritrea,ERI,2046,,24.121
Eritrea,ERI,2047,,24.342
Eritrea,ERI,2048,,24.569
Eritrea,ERI,2049,,24.802
Eritrea,ERI,2050,,25.044
Eritrea,ERI,2051,,25.296
Eritrea,ERI,2052,,25.555
Eritrea,ERI,2053,,25.822
Eritrea,ERI,2054,,26.094
Eritrea,ERI,2055,,26.372
Eritrea,ERI,2056,,26.653
Eritrea,ERI,2057,,26.939
Eritrea,ERI,2058,,27.227
Eritrea,ERI,2059,,27.517
Eritrea,ERI,2060,,27.808
Eritrea,ERI,2061,,28.101
Eritrea,ERI,2062,,28.397
Eritrea,ERI,2063,,28.692
Eritrea,ERI,2064,,28.988
Eritrea,ERI,2065,,29.29
Eritrea,ERI,2066,,29.589
Eritrea,ERI,2067,,29.885
Eritrea,ERI,2068,,30.182
Eritrea,ERI,2069,,30.477
Eritrea,ERI,2070,,30.772
Eritrea,ERI,2071,,31.066
Eritrea,ERI,2072,,31.358
Eritrea,ERI,2073,,31.642
Eritrea,ERI,2074,,31.926
Eritrea,ERI,2075,,32.205
Eritrea,ERI,2076,,32.476
Eritrea,ERI,2077,,32.746
Eritrea,ERI,2078,,33.009
Eritrea,ERI,2079,,33.27
Eritrea,ERI,2080,,33.521
Eritrea,ERI,2081,,33.775
Eritrea,ERI,2082,,34.034
Eritrea,ERI,2083,,34.281
Eritrea,ERI,2084,,34.518
Eritrea,ERI,2085,,34.745
Eritrea,ERI,2086,,34.97
Eritrea,ERI,2087,,35.2
Eritrea,ERI,2088,,35.431
Eritrea,ERI,2089,,35.66
Eritrea,ERI,2090,,35.887
Eritrea,ERI,2091,,36.115
Eritrea,ERI,2092,,36.337
Eritrea,ERI,2093,,36.561
Eritrea,ERI,2094,,36.793
Eritrea,ERI,2095,,37.021
Eritrea,ERI,2096,,37.25
Eritrea,ERI,2097,,37.48
Eritrea,ERI,2098,,37.707
Eritrea,ERI,2099,,37.928
Eritrea,ERI,2100,,38.146
Estonia,EST,1950,28.955,
Estonia,EST,1951,28.762,
Estonia,EST,1952,28.688,
Estonia,EST,1953,28.713,
Estonia,EST,1954,28.799,
Estonia,EST,1955,28.923,
Estonia,EST,1956,29.105,
Estonia,EST,1957,29.341,
Estonia,EST,1958,30.113,
Estonia,EST,1959,30.91,
Estonia,EST,1960,31.142,
Estonia,EST,1961,31.332,
Estonia,EST,1962,31.513,
Estonia,EST,1963,31.705,
Estonia,EST,1964,31.911,
Estonia,EST,1965,32.105,
Estonia,EST,1966,32.267,
Estonia,EST,1967,32.379,
Estonia,EST,1968,32.465,
Estonia,EST,1969,32.559,
Estonia,EST,1970,32.677,
Estonia,EST,1971,32.82,
Estonia,EST,1972,32.974,
Estonia,EST,1973,33.122,
Estonia,EST,1974,33.24,
Estonia,EST,1975,33.352,
Estonia,EST,1976,33.422,
Estonia,EST,1977,33.318,
Estonia,EST,1978,33.036,
Estonia,EST,1979,32.778,
Estonia,EST,1980,32.697,
Estonia,EST,1981,32.716,
Estonia,EST,1982,32.772,
Estonia,EST,1983,32.85,
Estonia,EST,1984,32.894,
Estonia,EST,1985,32.919,
Estonia,EST,1986,32.968,
Estonia,EST,1987,33.003,
Estonia,EST,1988,33.041,
Estonia,EST,1989,33.157,
Estonia,EST,1990,33.345,
Estonia,EST,1991,33.612,
Estonia,EST,1992,34.046,
Estonia,EST,1993,34.548,
Estonia,EST,1994,34.962,
Estonia,EST,1995,35.319,
Estonia,EST,1996,35.659,
Estonia,EST,1997,36.002,
Estonia,EST,1998,36.328,
Estonia,EST,1999,36.692,
Estonia,EST,2000,37.051,
Estonia,EST,2001,37.34,
Estonia,EST,2002,37.607,
Estonia,EST,2003,37.855,
Estonia,EST,2004,38.095,
Estonia,EST,2005,38.317,
Estonia,EST,2006,38.522,
Estonia,EST,2007,38.686,
Estonia,EST,2008,38.84,
Estonia,EST,2009,39.035,
Estonia,EST,2010,39.263,
Estonia,EST,2011,39.539,
Estonia,EST,2012,39.845,
Estonia,EST,2013,40.146,
Estonia,EST,2014,40.415,
Estonia,EST,2015,40.566,
Estonia,EST,2016,40.691,
Estonia,EST,2017,40.88,
Estonia,EST,2018,41.046,
Estonia,EST,2019,41.213,
Estonia,EST,2020,41.383,
Estonia,EST,2021,41.484,
Estonia,EST,2022,41.625,
Estonia,EST,2023,41.89,
Estonia,EST,2024,,42.259
Estonia,EST,2025,,42.763
Estonia,EST,2026,,43.215
Estonia,EST,2027,,43.564
Estonia,EST,2028,,43.925
Estonia,EST,2029,,44.295
Estonia,EST,2030,,44.667
Estonia,EST,2031,,45.038
Estonia,EST,2032,,45.406
Estonia,EST,2033,,45.778
Estonia,EST,2034,,46.159
Estonia,EST,2035,,46.549
Estonia,EST,2036,,46.938
Estonia,EST,2037,,47.322
Estonia,EST,2038,,47.687
Estonia,EST,2039,,48.026
Estonia,EST,2040,,48.313
Estonia,EST,2041,,48.553
Estonia,EST,2042,,48.744
Estonia,EST,2043,,48.871
Estonia,EST,2044,,48.91
Estonia,EST,2045,,48.897
Estonia,EST,2046,,48.857
Estonia,EST,2047,,48.779
Estonia,EST,2048,,48.638
Estonia,EST,2049,,48.492
Estonia,EST,2050,,48.379
Estonia,EST,2051,,48.279
Estonia,EST,2052,,48.21
Estonia,EST,2053,,48.192
Estonia,EST,2054,,48.236
Estonia,EST,2055,,48.33
Estonia,EST,2056,,48.473
Estonia,EST,2057,,48.659
Estonia,EST,2058,,48.877
Estonia,EST,2059,,49.106
Estonia,EST,2060,,49.346
Estonia,EST,2061,,49.582
Estonia,EST,2062,,49.8
Estonia,EST,2063,,49.988
Estonia,EST,2064,,50.161
Estonia,EST,2065,,50.327
Estonia,EST,2066,,50.497
Estonia,EST,2067,,50.676
Estonia,EST,2068,,50.859
Estonia,EST,2069,,51.03
Estonia,EST,2070,,51.21
Estonia,EST,2071,,51.399
Estonia,EST,2072,,51.57
Estonia,EST,2073,,51.709
Estonia,EST,2074,,51.812
Estonia,EST,2075,,51.843
Estonia,EST,2076,,51.768
Estonia,EST,2077,,51.655
Estonia,EST,2078,,51.537
Estonia,EST,2079,,51.412
Estonia,EST,2080,,51.279
Estonia,EST,2081,,51.14
Estonia,EST,2082,,51.008
Estonia,EST,2083,,50.889
Estonia,EST,2084,,50.79
Estonia,EST,2085,,50.714
Estonia,EST,2086,,50.662
Estonia,EST,2087,,50.641
Estonia,EST,2088,,50.65
Estonia,EST,2089,,50.688
Estonia,EST,2090,,50.756
Estonia,EST,2091,,50.847
Estonia,EST,2092,,50.956
Estonia,EST,2093,,51.083
Estonia,EST,2094,,51.222
Estonia,EST,2095,,51.369
Estonia,EST,2096,,51.522
Estonia,EST,2097,,51.673
Estonia,EST,2098,,51.818
Estonia,EST,2099,,51.958
Estonia,EST,2100,,52.091
Eswatini,SWZ,1950,17.294,
Eswatini,SWZ,1951,17.099,
Eswatini,SWZ,1952,16.91,
Eswatini,SWZ,1953,16.721,
Eswatini,SWZ,1954,16.54,
Eswatini,SWZ,1955,16.365,
Eswatini,SWZ,1956,16.185,
Eswatini,SWZ,1957,15.998,
Eswatini,SWZ,1958,15.811,
Eswatini,SWZ,1959,15.628,
Eswatini,SWZ,1960,15.452,
Eswatini,SWZ,1961,15.289,
Eswatini,SWZ,1962,15.147,
Eswatini,SWZ,1963,15.03,
Eswatini,SWZ,1964,14.938,
Eswatini,SWZ,1965,14.914,
Eswatini,SWZ,1966,14.944,
Eswatini,SWZ,1967,15.014,
Eswatini,SWZ,1968,15.107,
Eswatini,SWZ,1969,15.172,
Eswatini,SWZ,1970,15.207,
Eswatini,SWZ,1971,15.216,
Eswatini,SWZ,1972,15.2,
Eswatini,SWZ,1973,15.161,
Eswatini,SWZ,1974,15.105,
Eswatini,SWZ,1975,15.035,
Eswatini,SWZ,1976,14.952,
Eswatini,SWZ,1977,14.854,
Eswatini,SWZ,1978,14.752,
Eswatini,SWZ,1979,14.658,
Eswatini,SWZ,1980,14.567,
Eswatini,SWZ,1981,14.472,
Eswatini,SWZ,1982,14.377,
Eswatini,SWZ,1983,14.302,
Eswatini,SWZ,1984,14.251,
Eswatini,SWZ,1985,14.222,
Eswatini,SWZ,1986,14.239,
Eswatini,SWZ,1987,14.312,
Eswatini,SWZ,1988,14.55,
Eswatini,SWZ,1989,14.819,
Eswatini,SWZ,1990,15.012,
Eswatini,SWZ,1991,15.233,
Eswatini,SWZ,1992,15.448,
Eswatini,SWZ,1993,15.552,
Eswatini,SWZ,1994,15.24,
Eswatini,SWZ,1995,15.027,
Eswatini,SWZ,1996,15.227,
Eswatini,SWZ,1997,15.482,
Eswatini,SWZ,1998,15.796,
Eswatini,SWZ,1999,16.116,
Eswatini,SWZ,2000,16.418,
Eswatini,SWZ,2001,16.702,
Eswatini,SWZ,2002,16.968,
Eswatini,SWZ,2003,17.204,
Eswatini,SWZ,2004,17.395,
Eswatini,SWZ,2005,17.539,
Eswatini,SWZ,2006,17.646,
Eswatini,SWZ,2007,17.798,
Eswatini,SWZ,2008,18.044,
Eswatini,SWZ,2009,18.332,
Eswatini,SWZ,2010,18.628,
Eswatini,SWZ,2011,18.92,
Eswatini,SWZ,2012,19.196,
Eswatini,SWZ,2013,19.46,
Eswatini,SWZ,2014,19.712,
Eswatini,SWZ,2015,19.953,
Eswatini,SWZ,2016,20.182,
Eswatini,SWZ,2017,20.435,
Eswatini,SWZ,2018,20.721,
Eswatini,SWZ,2019,21.012,
Eswatini,SWZ,2020,21.284,
Eswatini,SWZ,2021,21.535,
Eswatini,SWZ,2022,21.768,
Eswatini,SWZ,2023,21.995,
Eswatini,SWZ,2024,,22.23
Eswatini,SWZ,2025,,22.465
Eswatini,SWZ,2026,,22.699
Eswatini,SWZ,2027,,22.935
Eswatini,SWZ,2028,,23.177
Eswatini,SWZ,2029,,23.427
Eswatini,SWZ,2030,,23.687
Eswatini,SWZ,2031,,23.954
Eswatini,SWZ,2032,,24.23
Eswatini,SWZ,2033,,24.509
Eswatini,SWZ,2034,,24.787
Eswatini,SWZ,2035,,25.06
Eswatini,SWZ,2036,,25.33
Eswatini,SWZ,2037,,25.604
Eswatini,SWZ,2038,,25.885
Eswatini,SWZ,2039,,26.174
Eswatini,SWZ,2040,,26.465
Eswatini,SWZ,2041,,26.757
Eswatini,SWZ,2042,,27.047
Eswatini,SWZ,2043,,27.337
Eswatini,SWZ,2044,,27.624
Eswatini,SWZ,2045,,27.91
Eswatini,SWZ,2046,,28.199
Eswatini,SWZ,2047,,28.495
Eswatini,SWZ,2048,,28.794
Eswatini,SWZ,2049,,29.092
Eswatini,SWZ,2050,,29.389
Eswatini,SWZ,2051,,29.686
Eswatini,SWZ,2052,,29.983
Eswatini,SWZ,2053,,30.279
Eswatini,SWZ,2054,,30.573
Eswatini,SWZ,2055,,30.862
Eswatini,SWZ,2056,,31.144
Eswatini,SWZ,2057,,31.419
Eswatini,SWZ,2058,,31.688
Eswatini,SWZ,2059,,31.954
Eswatini,SWZ,2060,,32.22
Eswatini,SWZ,2061,,32.482
Eswatini,SWZ,2062,,32.739
Eswatini,SWZ,2063,,32.993
Eswatini,SWZ,2064,,33.243
Eswatini,SWZ,2065,,33.489
Eswatini,SWZ,2066,,33.729
Eswatini,SWZ,2067,,33.966
Eswatini,SWZ,2068,,34.201
Eswatini,SWZ,2069,,34.434
Eswatini,SWZ,2070,,34.66
Eswatini,SWZ,2071,,34.883
Eswatini,SWZ,2072,,35.105
Eswatini,SWZ,2073,,35.323
Eswatini,SWZ,2074,,35.542
Eswatini,SWZ,2075,,35.76
Eswatini,SWZ,2076,,35.974
Eswatini,SWZ,2077,,36.185
Eswatini,SWZ,2078,,36.389
Eswatini,SWZ,2079,,36.587
Eswatini,SWZ,2080,,36.784
Eswatini,SWZ,2081,,36.977
Eswatini,SWZ,2082,,37.171
Eswatini,SWZ,2083,,37.366
Eswatini,SWZ,2084,,37.56
Eswatini,SWZ,2085,,37.752
Eswatini,SWZ,2086,,37.937
Eswatini,SWZ,2087,,38.114
Eswatini,SWZ,2088,,38.284
Eswatini,SWZ,2089,,38.453
Eswatini,SWZ,2090,,38.619
Eswatini,SWZ,2091,,38.782
Eswatini,SWZ,2092,,38.941
Eswatini,SWZ,2093,,39.092
Eswatini,SWZ,2094,,39.24
Eswatini,SWZ,2095,,39.386
Eswatini,SWZ,2096,,39.527
Eswatini,SWZ,2097,,39.663
Eswatini,SWZ,2098,,39.795
Eswatini,SWZ,2099,,39.931
Eswatini,SWZ,2100,,40.07
Ethiopia,ETH,1950,16.95,
Ethiopia,ETH,1951,17.06,
Ethiopia,ETH,1952,17.148,
Ethiopia,ETH,1953,17.213,
Ethiopia,ETH,1954,17.264,
Ethiopia,ETH,1955,17.311,
Ethiopia,ETH,1956,17.353,
Ethiopia,ETH,1957,17.421,
Ethiopia,ETH,1958,17.504,
Ethiopia,ETH,1959,17.539,
Ethiopia,ETH,1960,17.541,
Ethiopia,ETH,1961,17.544,
Ethiopia,ETH,1962,17.547,
Ethiopia,ETH,1963,17.548,
Ethiopia,ETH,1964,17.546,
Ethiopia,ETH,1965,17.541,
Ethiopia,ETH,1966,17.53,
Ethiopia,ETH,1967,17.487,
Ethiopia,ETH,1968,17.381,
Ethiopia,ETH,1969,17.203,
Ethiopia,ETH,1970,17.018,
Ethiopia,ETH,1971,16.836,
Ethiopia,ETH,1972,16.664,
Ethiopia,ETH,1973,16.499,
Ethiopia,ETH,1974,16.332,
Ethiopia,ETH,1975,16.177,
Ethiopia,ETH,1976,16.041,
Ethiopia,ETH,1977,15.931,
Ethiopia,ETH,1978,15.843,
Ethiopia,ETH,1979,15.769,
Ethiopia,ETH,1980,15.705,
Ethiopia,ETH,1981,15.649,
Ethiopia,ETH,1982,15.612,
Ethiopia,ETH,1983,15.637,
Ethiopia,ETH,1984,15.718,
Ethiopia,ETH,1985,15.79,
Ethiopia,ETH,1986,15.841,
Ethiopia,ETH,1987,15.857,
Ethiopia,ETH,1988,15.849,
Ethiopia,ETH,1989,15.824,
Ethiopia,ETH,1990,15.772,
Ethiopia,ETH,1991,15.78,
Ethiopia,ETH,1992,15.772,
Ethiopia,ETH,1993,15.694,
Ethiopia,ETH,1994,15.618,
Ethiopia,ETH,1995,15.543,
Ethiopia,ETH,1996,15.463,
Ethiopia,ETH,1997,15.375,
Ethiopia,ETH,1998,15.278,
Ethiopia,ETH,1999,15.171,
Ethiopia,ETH,2000,15.07,
Ethiopia,ETH,2001,15.006,
Ethiopia,ETH,2002,14.986,
Ethiopia,ETH,2003,15.007,
Ethiopia,ETH,2004,15.054,
Ethiopia,ETH,2005,15.112,
Ethiopia,ETH,2006,15.189,
Ethiopia,ETH,2007,15.295,
Ethiopia,ETH,2008,15.428,
Ethiopia,ETH,2009,15.591,
Ethiopia,ETH,2010,15.788,
Ethiopia,ETH,2011,16.009,
Ethiopia,ETH,2012,16.248,
Ethiopia,ETH,2013,16.5,
Ethiopia,ETH,2014,16.757,
Ethiopia,ETH,2015,17.009,
Ethiopia,ETH,2016,17.254,
Ethiopia,ETH,2017,17.493,
Ethiopia,ETH,2018,17.717,
Ethiopia,ETH,2019,17.926,
Ethiopia,ETH,2020,18.129,
Ethiopia,ETH,2021,18.329,
Ethiopia,ETH,2022,18.528,
Ethiopia,ETH,2023,18.733,
Ethiopia,ETH,2024,,18.933
Ethiopia,ETH,2025,,19.133
Ethiopia,ETH,2026,,19.341
Ethiopia,ETH,2027,,19.55
